,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y,predict,no,yes
710,41,services,married,secondary,no,4505,yes,no,unknown,14,may,108,2,no,no,0.9998563489609728,0.0001436510390272368
711,45,admin,married,secondary,no,520,yes,no,unknown,14,may,452,1,no,no,0.9650435359111762,0.0349564640888238
712,47,management,married,primary,no,4151,yes,no,unknown,14,may,114,1,no,no,0.99954038393808,0.0004596160619200746
713,40,unemployed,married,secondary,no,3382,yes,no,unknown,14,may,125,1,no,no,0.999641239642538,0.00035876035746205384
714,51,admin,married,secondary,no,513,yes,no,unknown,14,may,534,1,no,no,0.8303871781072314,0.1696128218927686
715,53,technician,married,secondary,no,719,yes,no,unknown,14,may,230,1,no,no,0.9984325897345044,0.0015674102654957
716,48,blue-collar,married,primary,no,584,yes,no,unknown,14,may,51,1,no,no,0.9999226825110604,7.731748893964023e-05
717,51,management,divorced,tertiary,no,482,yes,no,unknown,14,may,178,1,no,no,0.9988853741930628,0.0011146258069372
718,41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,87,1,no,no,0.9998658479968898,0.00013415200311022414
719,53,blue-collar,married,secondary,no,5700,yes,no,unknown,14,may,97,1,no,no,0.9996019972272744,0.0003980027727257677
720,46,admin,married,secondary,no,3028,yes,yes,unknown,14,may,116,1,no,no,0.9997345525535378,0.0002654474464622044
721,49,blue-collar,married,secondary,no,611,yes,yes,unknown,14,may,179,1,no,no,0.9984894120992648,0.0015105879007353
722,41,blue-collar,married,primary,no,1654,yes,no,unknown,14,may,35,1,no,no,0.9999125420288856,8.745797111434255e-05
723,54,blue-collar,married,primary,no,1691,yes,no,unknown,14,may,156,1,no,no,0.9995937272864176,0.0004062727135825509
724,40,blue-collar,married,unknown,no,874,no,no,unknown,14,may,75,1,no,no,0.9998636844765892,0.0001363155234107991
725,47,blue-collar,married,primary,no,2,yes,yes,unknown,14,may,164,1,no,no,0.99974952781213,0.00025047218787009503
726,47,admin,married,secondary,no,829,yes,yes,unknown,14,may,339,1,no,no,0.9958585092564222,0.0041414907435778
727,40,blue-collar,married,secondary,no,1522,yes,yes,unknown,14,may,168,2,no,no,0.9996310205214118,0.000368979478588214
728,53,management,married,tertiary,no,4446,yes,no,unknown,14,may,429,1,no,no,0.9915348330681654,0.0084651669318346
729,42,management,married,tertiary,no,1340,yes,no,unknown,14,may,299,1,no,no,0.992879544253596,0.0071204557464038
730,43,blue-collar,married,primary,no,887,yes,no,unknown,14,may,211,1,no,no,0.9989924268569512,0.0010075731430487
731,55,management,married,tertiary,no,23189,yes,no,unknown,14,may,77,1,no,no,0.9998924583810596,0.00010754161894042352
732,54,retired,married,secondary,no,918,yes,no,unknown,14,may,189,1,no,no,0.9990873653926324,0.00091263460736763
733,49,admin,married,secondary,no,387,yes,no,unknown,14,may,347,1,no,no,0.997231779232154,0.002768220767846
734,47,blue-collar,married,primary,no,502,yes,no,unknown,14,may,28,2,no,no,0.9999104120447614,8.958795523860067e-05
735,40,technician,married,secondary,no,782,yes,no,unknown,14,may,224,2,no,no,0.9981483704147012,0.0018516295852988
736,41,blue-collar,married,primary,no,2097,yes,no,unknown,14,may,160,1,no,no,0.9995118451354844,0.00048815486451571095
737,44,blue-collar,single,unknown,no,-101,yes,no,unknown,14,may,143,1,no,no,0.9996660673404152,0.000333932659584785
738,57,admin,divorced,primary,no,628,yes,yes,unknown,14,may,191,1,no,no,0.998275180206613,0.001724819793387
739,43,blue-collar,divorced,secondary,no,16,yes,no,unknown,14,may,485,2,no,no,0.9249629933708126,0.0750370066291874
740,42,admin,married,secondary,yes,-1300,no,no,unknown,14,may,89,1,no,no,0.9998614811871962,0.00013851881280381136
741,41,services,married,primary,no,299,yes,no,unknown,14,may,72,1,no,no,0.999909636834128,9.036316587203028e-05
742,52,entrepreneur,married,tertiary,no,618,yes,yes,unknown,14,may,166,2,no,no,0.9995904122208308,0.000409587779169082
743,40,blue-collar,married,secondary,no,1313,no,no,unknown,14,may,87,1,no,no,0.9997381646540002,0.00026183534599978305
744,44,self-employed,divorced,secondary,no,80,yes,yes,unknown,14,may,387,2,no,no,0.9890677143372516,0.0109322856627483
745,44,technician,single,secondary,no,-27,yes,yes,unknown,14,may,100,3,no,no,0.9998768597120808,0.00012314028791928947
746,52,blue-collar,single,primary,no,2024,yes,no,unknown,14,may,314,1,no,no,0.9977775266660834,0.0022224733339165
747,40,admin,divorced,secondary,no,1000,yes,no,unknown,14,may,98,1,no,no,0.9992983764521008,0.0007016235478993072
748,40,entrepreneur,married,secondary,no,1416,yes,no,unknown,14,may,210,2,no,no,0.9985376542482948,0.0014623457517051
749,47,self-employed,married,tertiary,no,4543,yes,no,unknown,14,may,162,1,no,no,0.9994020366583048,0.0005979633416951989
750,34,blue-collar,married,secondary,no,577,no,no,unknown,14,may,337,1,no,no,0.9968645538050296,0.0031354461949704
751,49,entrepreneur,married,primary,no,-63,yes,no,unknown,14,may,416,2,no,no,0.9697821799614306,0.0302178200385694
752,49,services,married,secondary,no,892,no,no,unknown,14,may,102,2,no,no,0.999820187300986,0.00017981269901396746
753,57,technician,married,secondary,no,3240,yes,no,unknown,14,may,129,2,no,no,0.999692830507576,0.0003071694924238943
754,40,blue-collar,married,primary,no,3658,yes,no,unknown,14,may,977,1,no,yes,0.3653796687703766,0.6346203312296234
755,45,unemployed,married,primary,no,1292,yes,no,unknown,14,may,70,2,no,no,0.9999011244378398,9.88755621601668e-05
756,54,management,divorced,secondary,no,155,yes,no,unknown,14,may,75,1,no,no,0.9995248792550836,0.00047512074491626376
757,60,management,married,primary,no,703,yes,no,unknown,14,may,378,1,no,no,0.9939887319370944,0.0060112680629055
758,35,management,single,tertiary,no,592,no,yes,unknown,14,may,192,1,no,no,0.998796043657988,0.0012039563420121
759,30,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,273,1,no,no,0.9981204673346062,0.0018795326653937
760,36,services,married,secondary,no,338,no,no,unknown,14,may,90,1,no,no,0.9998398059661084,0.00016019403389155209
761,44,blue-collar,married,primary,no,0,yes,no,unknown,14,may,220,7,no,no,0.9991689425544654,0.0008310574455345703
762,29,entrepreneur,single,tertiary,no,303,yes,no,unknown,14,may,180,4,no,no,0.9972540187703924,0.0027459812296074
763,50,admin,divorced,secondary,yes,-500,yes,no,unknown,14,may,148,3,no,no,0.9996281832321092,0.0003718167678906462
764,41,admin,married,tertiary,no,5426,yes,no,unknown,14,may,149,2,no,no,0.9991784228734516,0.0008215771265484798
765,57,technician,married,secondary,no,629,yes,no,unknown,14,may,226,2,no,no,0.9986050056731208,0.0013949943268791
766,47,services,married,secondary,no,1549,yes,no,unknown,14,may,95,6,no,no,0.99988635240593,0.0001136475940701059
767,58,blue-collar,married,primary,no,1406,yes,no,unknown,14,may,252,3,no,no,0.9984988615252268,0.0015011384747732
768,43,services,married,secondary,no,823,yes,no,unknown,14,may,293,3,no,no,0.997685272105149,0.002314727894851
769,44,services,divorced,secondary,no,2416,yes,no,unknown,14,may,304,3,no,no,0.9969598037011376,0.0030401962988625
770,42,technician,married,tertiary,no,2106,yes,yes,unknown,14,may,162,2,no,no,0.9993407309706812,0.0006592690293186377
771,49,retired,married,secondary,no,329,yes,no,unknown,14,may,264,2,no,no,0.9986370664487996,0.0013629335512005
772,29,admin,married,secondary,no,387,yes,yes,unknown,14,may,49,1,no,no,0.999922574959292,7.74250407079142e-05
773,47,blue-collar,married,primary,no,6439,yes,no,unknown,14,may,326,3,no,no,0.9956172134519452,0.0043827865480549
774,45,services,divorced,secondary,no,864,yes,no,unknown,14,may,183,2,no,no,0.998411033262014,0.001588966737986
775,48,admin,married,secondary,no,6532,yes,no,unknown,14,may,312,5,no,no,0.9978355923876386,0.0021644076123613
776,60,retired,married,secondary,no,2077,yes,no,unknown,14,may,163,1,no,no,0.9992064647243032,0.0007935352756969476
777,29,blue-collar,married,primary,no,236,yes,no,unknown,14,may,554,1,no,no,0.841128613210255,0.1588713867897449
778,44,technician,divorced,secondary,no,976,yes,no,unknown,14,may,302,2,no,no,0.9909180191960448,0.0090819808039551
779,41,blue-collar,married,primary,no,574,yes,no,unknown,14,may,449,2,no,no,0.9734284338921164,0.0265715661078836
780,29,blue-collar,married,secondary,no,424,yes,yes,unknown,14,may,241,2,no,no,0.9990917790543092,0.0009082209456906448
781,40,unemployed,divorced,secondary,no,262,yes,no,unknown,14,may,163,5,no,no,0.9995601047730626,0.0004398952269374478
782,23,blue-collar,single,secondary,no,-95,yes,no,unknown,14,may,167,3,no,no,0.9983781595701988,0.0016218404298011
783,37,admin,married,secondary,no,66,yes,no,unknown,14,may,91,7,no,no,0.999862359302313,0.0001376406976869081
784,57,technician,single,secondary,no,5961,yes,no,unknown,14,may,166,3,no,no,0.9990019967614342,0.0009980032385657849
785,44,blue-collar,married,primary,no,-295,yes,no,unknown,14,may,303,4,no,no,0.9954956680673624,0.0045043319326375
786,36,blue-collar,married,secondary,no,0,no,no,unknown,14,may,636,6,no,no,0.7603162649814816,0.2396837350185184
787,38,blue-collar,married,secondary,no,360,yes,no,unknown,14,may,220,2,no,no,0.9987789694246624,0.0012210305753375
788,36,admin,married,secondary,no,402,yes,no,unknown,14,may,482,2,no,no,0.942376016106354,0.0576239838936459
789,59,retired,married,secondary,no,5678,yes,no,unknown,14,may,238,2,no,no,0.9983549724041092,0.0016450275958907
790,49,blue-collar,married,secondary,no,2631,yes,no,unknown,14,may,76,2,no,no,0.9996926625514748,0.00030733744852519325
791,44,blue-collar,married,primary,no,112,yes,no,unknown,14,may,225,2,no,no,0.9989036731746056,0.0010963268253945
792,41,admin,married,secondary,no,1794,yes,no,unknown,14,may,135,2,no,no,0.9995211660177872,0.0004788339822129469
793,29,blue-collar,married,secondary,no,416,yes,no,unknown,14,may,1118,2,no,yes,0.5432254128800773,0.4567745871199227
794,42,blue-collar,married,unknown,no,1260,yes,no,unknown,14,may,79,3,no,no,0.9997573242240848,0.0002426757759152114
795,34,management,married,tertiary,no,82,no,no,unknown,14,may,94,6,no,no,0.999878070332671,0.00012192966732899318
796,41,blue-collar,divorced,secondary,no,5291,yes,no,unknown,14,may,1423,3,yes,yes,0.3409303626106534,0.6590696373893465
797,58,admin,married,secondary,no,-1196,yes,yes,unknown,14,may,256,4,no,no,0.9986264341108408,0.0013735658891591
798,47,technician,married,secondary,no,351,yes,no,unknown,14,may,367,3,no,no,0.9963050813463864,0.0036949186536135
799,46,blue-collar,single,secondary,no,2612,yes,no,unknown,14,may,414,2,no,no,0.981531876791801,0.018468123208199
800,49,blue-collar,married,primary,no,953,yes,no,unknown,14,may,278,2,no,no,0.9981380210794654,0.0018619789205346
801,26,blue-collar,single,secondary,no,786,yes,yes,unknown,14,may,103,5,no,no,0.9998849966062976,0.0001150033937023844
802,20,student,single,tertiary,no,79,yes,no,unknown,14,may,168,3,no,no,0.9975470868896884,0.0024529131103115
803,43,services,married,secondary,no,0,yes,no,unknown,14,may,260,3,no,no,0.9985332816623786,0.0014667183376213
804,52,technician,married,secondary,no,598,no,no,unknown,14,may,266,2,no,no,0.9981725991934196,0.0018274008065802
805,32,management,single,tertiary,no,0,yes,no,unknown,15,may,86,4,no,no,0.9999040903903976,9.590960960242964e-05
806,58,management,married,tertiary,no,44,yes,no,unknown,15,may,288,2,no,no,0.9982217769315788,0.0017782230684212
807,50,management,married,tertiary,no,-516,yes,no,unknown,15,may,226,2,no,no,0.999143318606221,0.0008566813937790831
808,47,services,married,secondary,no,543,yes,no,unknown,15,may,141,1,no,no,0.9997242718586408,0.00027572814135937444
809,27,services,married,secondary,no,0,yes,no,unknown,15,may,312,6,no,no,0.9976904329611178,0.0023095670388821
810,54,technician,married,tertiary,no,2883,yes,yes,unknown,15,may,12,3,no,no,0.9998974018976236,0.0001025981023763458
811,51,admin,married,primary,no,1330,yes,no,unknown,15,may,415,8,no,no,0.9740392813549276,0.0259607186450722
812,40,services,married,secondary,no,4157,yes,no,unknown,15,may,735,1,no,yes,0.6659949110357389,0.334005088964261
813,40,services,divorced,secondary,no,1927,yes,no,unknown,15,may,62,1,no,no,0.999920148655158,7.985134484192532e-05
814,41,self-employed,married,secondary,no,149,yes,no,unknown,15,may,27,1,no,no,0.9999277905830192,7.220941698078295e-05
815,51,entrepreneur,married,tertiary,no,6659,yes,yes,unknown,15,may,203,1,no,no,0.999372614853122,0.0006273851468780842
816,47,blue-collar,married,primary,no,-100,yes,no,unknown,15,may,374,1,no,no,0.99542534084998,0.0045746591500199
817,46,admin,married,secondary,no,1934,no,yes,unknown,15,may,240,1,no,no,0.997582327653897,0.002417672346103
818,33,blue-collar,single,secondary,no,49,yes,no,unknown,15,may,558,6,no,no,0.8591873156973721,0.1408126843026279
819,43,blue-collar,married,secondary,no,960,yes,no,unknown,15,may,436,1,no,no,0.9790808035417916,0.0209191964582082
820,42,blue-collar,single,secondary,no,1306,yes,no,unknown,15,may,265,1,no,no,0.9976777814723696,0.0023222185276302
821,50,blue-collar,married,unknown,no,605,yes,no,unknown,15,may,200,1,no,no,0.9991831222436214,0.0008168777563786162
822,46,blue-collar,married,secondary,no,1004,yes,no,unknown,15,may,34,1,no,no,0.9997351650279532,0.0002648349720466435
823,55,services,married,secondary,no,697,yes,no,unknown,15,may,206,1,no,no,0.9990233749172426,0.0009766250827574602
824,48,blue-collar,married,primary,no,1757,yes,no,unknown,15,may,90,1,no,no,0.9998727060663738,0.00012729393362617293
825,34,housemaid,married,primary,no,87,yes,no,unknown,15,may,139,2,no,no,0.999896139253869,0.00010386074613102992
826,43,unemployed,married,primary,no,960,yes,yes,unknown,15,may,241,2,no,no,0.9992221739445192,0.0007778260554808647
827,46,management,married,secondary,no,3714,yes,no,unknown,15,may,86,1,no,no,0.9996967573290808,0.00030324267091911444
828,41,services,married,secondary,no,957,yes,no,unknown,15,may,326,4,no,no,0.9970710019804324,0.0029289980195676
829,47,blue-collar,married,secondary,no,5306,yes,no,unknown,15,may,322,1,no,no,0.9906530553336594,0.0093469446663405
830,53,entrepreneur,married,secondary,no,111,yes,no,unknown,15,may,750,2,no,yes,0.7286631017898564,0.2713368982101435
831,60,entrepreneur,divorced,secondary,no,80,yes,no,unknown,15,may,397,1,no,no,0.9896624484849584,0.0103375515150416
832,45,blue-collar,married,primary,no,1992,yes,no,unknown,15,may,163,1,no,no,0.9995381425709792,0.00046185742902099135
833,44,blue-collar,married,unknown,no,146,yes,no,unknown,15,may,483,1,yes,no,0.9402229783186782,0.0597770216813218
834,42,management,single,tertiary,no,2124,yes,no,unknown,15,may,161,3,no,no,0.999332853617495,0.000667146382505024
835,51,management,single,tertiary,no,6510,no,no,unknown,15,may,30,1,no,no,0.9998709318485556,0.00012906815144455005
836,44,management,married,tertiary,no,2400,yes,no,unknown,15,may,74,1,no,no,0.9997257236098388,0.0002742763901612858
837,42,blue-collar,married,primary,no,666,yes,no,unknown,15,may,202,3,no,no,0.9994400213558028,0.0005599786441970605
838,49,admin,single,secondary,no,716,yes,no,unknown,15,may,1257,3,yes,yes,0.4416423883051772,0.5583576116948228
839,44,blue-collar,single,secondary,no,641,no,no,unknown,15,may,257,1,no,no,0.9979544466849608,0.0020455533150391
840,49,blue-collar,single,primary,no,3018,yes,no,unknown,15,may,93,1,no,no,0.9997950629293564,0.0002049370706435907
841,58,retired,married,tertiary,no,2577,yes,yes,unknown,15,may,290,3,no,no,0.9980277833152232,0.0019722166847768
842,26,blue-collar,married,secondary,no,800,yes,no,unknown,15,may,219,1,no,no,0.9984465828162354,0.0015534171837645
843,45,blue-collar,married,secondary,no,953,yes,no,unknown,15,may,417,3,no,no,0.9917541608492076,0.0082458391507924
844,41,blue-collar,married,primary,no,849,yes,no,unknown,15,may,72,1,no,no,0.999903912551894,9.608744810585002e-05
845,34,blue-collar,married,secondary,no,298,yes,no,unknown,15,may,182,1,no,no,0.9992176720875326,0.0007823279124673002
846,41,technician,married,secondary,no,665,yes,no,unknown,15,may,74,1,no,no,0.9998788860259712,0.00012111397402892608
847,53,management,married,tertiary,no,4928,yes,no,unknown,15,may,738,7,no,no,0.766626767835364,0.2333732321646359
848,28,student,single,secondary,no,0,yes,no,unknown,15,may,133,3,no,no,0.9991209854997898,0.0008790145002102457
849,43,technician,married,secondary,no,78,yes,no,unknown,15,may,80,1,no,no,0.999855904052694,0.0001440959473058736
850,60,retired,married,primary,no,751,yes,no,unknown,15,may,133,1,no,no,0.9996761235144852,0.0003238764855147234
851,34,admin,single,secondary,no,1704,yes,no,unknown,15,may,218,2,no,no,0.9981697188650858,0.0018302811349142
852,57,admin,married,unknown,no,0,yes,no,unknown,15,may,215,2,no,no,0.9991097670673236,0.0008902329326765725
853,42,services,married,unknown,no,8,yes,no,unknown,15,may,299,1,no,no,0.9982296984371988,0.001770301562801
854,43,technician,single,secondary,no,293,yes,no,unknown,15,may,49,1,no,no,0.999897924716984,0.00010207528301597557
855,53,blue-collar,married,secondary,no,136,yes,no,unknown,15,may,99,1,no,no,0.9998452022108292,0.0001547977891707324
856,55,blue-collar,married,secondary,no,1328,yes,no,unknown,15,may,100,1,no,no,0.9998096794454902,0.00019032055450986425
857,24,services,married,secondary,no,51,yes,yes,unknown,15,may,187,2,no,no,0.9997142113601676,0.0002857886398322865
858,55,services,divorced,primary,no,2923,yes,no,unknown,15,may,104,2,no,no,0.9998330444651568,0.00016695553484324322
859,54,admin,married,unknown,no,907,yes,no,unknown,15,may,71,1,no,no,0.9998695694217566,0.0001304305782434105
860,56,management,married,tertiary,no,334,yes,no,unknown,15,may,127,2,no,no,0.9998469059819414,0.0001530940180586361
861,54,self-employed,divorced,secondary,no,1374,yes,no,unknown,15,may,74,2,no,no,0.9998534996015324,0.00014650039846751418
